OTU.ID	Taxon	Confidence
ASV4149	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter	1
ASV4150	Bacteria;FBP;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.998874713
ASV4151	Bacteria;Chloroflexi;Dehalococcoidia;S085;metagenome;metagenome;metagenome	0.852644872
ASV4152	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured bacterium;uncultured bacterium	0.963591401
ASV4153	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured	0.999819911
ASV4154	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.999996047
ASV4155	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured bacterium	0.997835771
ASV4156	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter;uncultured bacterium	0.779838991
ASV4157	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	0.999999393
ASV4158	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14	0.999974348
ASV4159	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	1
ASV4160	Bacteria;Actinobacteria;Acidimicrobiia;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.728795136
ASV4161	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;uncultured;uncultured bacterium	0.924473768
ASV4162	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium	0.907229573
ASV4163	Bacteria;Actinobacteria;MB-A2-108;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.999824113
ASV4164	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter	0.999997744
ASV4165	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata	0.999999504
ASV4166	Bacteria;Actinobacteria;Acidimicrobiia;uncultured;uncultured Acidimicrobidae bacterium;uncultured Acidimicrobidae bacterium;uncultured Acidimicrobidae bacterium	0.988160146
ASV4167	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae;Phaselicystis;uncultured Polyangiaceae bacterium	0.991436298
ASV4168	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured;uncultured bacterium	0.98385901
ASV4169	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.955014452
ASV4170	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;metagenome;metagenome	0.999996701
ASV4171	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae	0.999999816
ASV4172	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;uncultured bacterium;uncultured bacterium	0.974180628
ASV4173	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Nitrosomonadaceae;Ellin6067	0.999999458
ASV4174	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	0.995852826
ASV4175	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter	0.997004145
ASV4176	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured bacterium	0.997418651
ASV4177	Bacteria;Acidobacteria;Subgroup 6	1
ASV4178	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingoaurantiacus;uncultured bacterium	0.845596253
ASV4179	Bacteria;Chloroflexi;JG30-KF-CM66;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.959258715
ASV4180	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Ellin6055;uncultured bacterium	0.990529489
ASV4181	Bacteria;Actinobacteria;0319-7L14;uncultured actinobacterium;uncultured actinobacterium;uncultured actinobacterium;uncultured actinobacterium	0.994797344
ASV4182	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus	0.999953849
ASV4183	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured bacterium;uncultured bacterium	0.741658629
ASV4184	Bacteria;FBP;uncultured organism;uncultured organism;uncultured organism;uncultured organism;uncultured organism	0.931930741
ASV4185	Bacteria;Chloroflexi;KD4-96;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.77956318
ASV4186	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.998753124
ASV4187	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus;uncultured bacterium	0.998493576
ASV4188	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;uncultured bacterium	0.750412467
ASV4189	Bacteria;Chloroflexi;TK10	0.999981662
ASV4190	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781	0.999999963
ASV4191	Bacteria;Actinobacteria;Acidimicrobiia;uncultured;metagenome;metagenome;metagenome	0.991271981
ASV4192	Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;uncultured;uncultured bacterium	0.764693135
ASV4193	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus;uncultured bacterium	0.987054475
ASV4194	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;BIrii41	0.999999781
ASV4195	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.999008432
ASV4196	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45	0.999995664
ASV4197	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium	0.769724145
ASV4198	Bacteria;Actinobacteria;Acidimicrobiia;uncultured;uncultured soil bacterium;uncultured soil bacterium;uncultured soil bacterium	0.728785819
ASV4199	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured;uncultured bacterium;uncultured bacterium	0.926962
ASV4200	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	0.987558644
ASV4201	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter	0.980758721
ASV4202	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter	0.999999991
ASV4203	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;uncultured bacterium;uncultured bacterium	0.993152709
ASV4204	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;FFCH7168;uncultured bacterium	0.999999984
ASV4205	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus;uncultured bacterium	0.979988119
ASV4206	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group	0.999999971
ASV4207	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	0.999999991
ASV4208	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Nitrosomonadaceae;mle1-7;uncultured bacterium	0.779259414
ASV4209	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovarius;Roseomonas sp. L1B40	0.787219973
ASV4210	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae	0.99783126
ASV4211	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium	0.876595058
ASV4212	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;uncultured bacterium	0.722206458
ASV4213	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.993881051
ASV4214	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter	0.999965964
ASV4215	Bacteria;Acidobacteria;Subgroup 6	1
ASV4216	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;uncultured bacterium;uncultured bacterium	0.987607477
ASV4217	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured	0.783261894
ASV4218	Bacteria;Actinobacteria;MB-A2-108;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.997478601
ASV4219	Bacteria;Chloroflexi;TK10;uncultured Chloroflexi bacterium;uncultured Chloroflexi bacterium;uncultured Chloroflexi bacterium;uncultured Chloroflexi bacterium	0.979591887
ASV4220	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales	0.999967115
ASV4221	Bacteria;Chloroflexi;JG30-KF-CM66;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.851523338
ASV4222	Bacteria;BRC1;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium;uncultured Acidobacteria bacterium	0.999998026
ASV4223	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	0.972188523
ASV4224	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	1
ASV4225	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodopirillaceae;Defluviicoccus;uncultured Acetobacteraceae bacterium	0.999863877
ASV4226	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter	0.8116699
ASV4227	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured	0.870909495
ASV4228	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;uncultured bacterium	0.797755539
ASV4229	Bacteria;Chloroflexi;KD4-96;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.747023558
ASV4230	Bacteria;Chloroflexi;JG30-KF-CM66;uncultured Anaerolineales bacterium;uncultured Anaerolineales bacterium;uncultured Anaerolineales bacterium;uncultured Anaerolineales bacterium	0.767875502
ASV4231	Bacteria;Actinobacteria;MB-A2-108;uncultured actinobacterium;uncultured actinobacterium;uncultured actinobacterium;uncultured actinobacterium	0.999946098
ASV4232	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;PMMR1;uncultured bacterium	0.993950922
ASV4233	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;uncultured	0.999993691
ASV4234	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Rufibacter;uncultured bacterium	0.966224356
ASV4235	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;uncultured Rubrobacter sp.	0.926112682
ASV4236	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	0.999688883
ASV4237	Bacteria;Acidobacteria;Subgroup 6	1
ASV4238	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium;uncultured bacterium	0.871983853
ASV4239	Bacteria;Acidobacteria;Subgroup 6	1
ASV4240	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales	0.999582293
ASV4241	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium	0.996440267
ASV4242	Bacteria;Chloroflexi;Gitt-GS-136	1
ASV4243	Bacteria;Cyanobacteria;Sericytochromatia;metagenome;metagenome;metagenome;metagenome	0.715396892
ASV4244	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;uncultured bacterium	0.739102888
ASV4245	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium;uncultured bacterium	0.815525566
ASV4246	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium	0.998219969
ASV4247	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter	0.997985969
ASV4248	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales	0.946165508
ASV4249	Bacteria;Acidobacteria;Subgroup 6	1
ASV4250	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;possible genus 04	0.999849179
ASV4251	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	1
ASV4252	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured	0.993353512
ASV4253	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;AKYG1722	1
ASV4254	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.999999957
ASV4255	Bacteria	0.999999474
ASV4256	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;uncultured bacterium	0.779356609
ASV4257	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria	0.971943657
ASV4258	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;B1-7BS;uncultured bacterium;uncultured bacterium	0.950837639
ASV4259	Bacteria;FBP	0.999999925
ASV4260	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium	0.943020861
ASV4261	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured	0.970525668
ASV4262	Bacteria;Chloroflexi;TK10;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.707180875
ASV4263	Bacteria;Chloroflexi;KD4-96	1
ASV4264	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured;uncultured bacterium	0.979379918
ASV4265	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium;uncultured bacterium	0.999978112
ASV4266	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter;uncultured bacterium	0.732327143
ASV4267	Bacteria;Armatimonadetes;uncultured	0.998808267
ASV4268	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0.99833101
ASV4269	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter	0.999421759
ASV4270	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium	0.848913183
ASV4271	Bacteria;FBP;uncultured soil bacterium;uncultured soil bacterium;uncultured soil bacterium;uncultured soil bacterium;uncultured soil bacterium	0.83880624
ASV4272	Bacteria	0.902043094
ASV4273	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;uncultured bacterium	0.7950035
ASV4274	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;uncultured actinobacterium;uncultured actinobacterium	0.77149711
ASV4275	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured bacterium;uncultured bacterium	0.860736982
ASV4276	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;uncultured;uncultured Pasteuria sp.	0.978315831
ASV4277	Bacteria;Chloroflexi;TK10;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.999938859
ASV4278	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Flindersiella;uncultured bacterium	0.999999644
ASV4279	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.884948764
ASV4280	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;uncultured bacterium	0.937524009
ASV4281	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured bacterium;uncultured bacterium	0.946045916
ASV4282	Bacteria;Acidobacteria;Subgroup 6	1
ASV4283	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	0.999997757
ASV4284	Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;Ardenticatenaceae;uncultured	0.736066033
ASV4285	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;metagenome;metagenome	0.857899228
ASV4286	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.996916376
ASV4287	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41;uncultured bacterium	0.812114817
ASV4288	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter	0.998647072
ASV4289	Bacteria;Actinobacteria;MB-A2-108;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.923157297
ASV4290	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;uncultured bacterium	0.795015135
ASV4291	Bacteria;Actinobacteria;0319-7L14;uncultured actinobacterium;uncultured actinobacterium;uncultured actinobacterium;uncultured actinobacterium	0.828718585
ASV4292	Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;uncultured bacterium	0.830838571
ASV4293	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	0.999848155
ASV4294	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae;Blastocatella	0.776038258
ASV4295	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781	0.999991919
ASV4296	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;unidentified;unidentified	0.998419802
ASV4297	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.999787664
ASV4298	Bacteria;Actinobacteria;Thermoleophilia	0.999999966
ASV4299	Bacteria;Actinobacteria;Nitriliruptoria;Euzebyales;Euzebyaceae;uncultured;uncultured bacterium	0.984357825
ASV4300	Bacteria;Actinobacteria;MB-A2-108;uncultured actinobacterium;uncultured actinobacterium;uncultured actinobacterium;uncultured actinobacterium	0.86159136
ASV4301	Bacteria;Acidobacteria;Subgroup 6	1
ASV4302	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.999815298
ASV4303	Bacteria;Actinobacteria;MB-A2-108;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.874349921
ASV4304	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured bacterium	0.780051927
ASV4305	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured;uncultured bacterium;uncultured bacterium	0.797829827
ASV4306	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured;uncultured Isosphaera sp.	0.999586962
ASV4307	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;Litorilinea;uncultured soil bacterium	0.941872465
ASV4308	Bacteria	0.999915421
ASV4309	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured	0.909759856
ASV4310	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;Gemmatimonadetes bacterium LX87	0.999966845
ASV4311	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;uncultured Chloroflexi bacterium;uncultured Chloroflexi bacterium	0.999991315
ASV4312	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.997916793
ASV4313	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14	0.999997612
ASV4314	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;BIrii41;uncultured bacterium;uncultured bacterium	0.999806792
ASV4315	Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10	0.999994656
ASV4316	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans	0.99985951
ASV4317	Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella	0.999999902
ASV4318	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;uncultured bacterium	0.884436119
ASV4319	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium	0.827812589
ASV4320	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	0.999999258
ASV4321	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101 soil group;uncultured bacterium;uncultured bacterium	0.753121515
ASV4322	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales	0.999999999
ASV4323	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.999902557
ASV4324	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);DS-100;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.964546968
ASV4325	Bacteria;Proteobacteria;Deltaproteobacteria;RCP2-54;uncultured Desulfuromonadales bacterium;uncultured Desulfuromonadales bacterium;uncultured Desulfuromonadales bacterium	0.814183133
